A	B	nA	nB	nU	nI	jaccard
100043	100282	28910910	28705314	33899057	23717167	0.699641
100043	100300	28910910	29309918	34772893	23447935	0.674316
100043	100302	28910910	29263231	35005033	23169108	0.661879
100043	100303	28910910	29494967	35196946	23208931	0.659402
100043	100304	28910910	29177429	34876290	23212049	0.665554
100043	100305	28910910	29510715	35012780	23408845	0.668580
100043	100306	28910910	29374442	35260663	23024689	0.652985
100043	100307	28910910	29123214	34579860	23454264	0.678264
100043	100309	28910910	29070457	34520540	23460827	0.679619
100043	100310	28910910	28959338	34780579	23089669	0.663867
100043	100312	28910910	29206923	34844666	23273167	0.667912
100043	100313	28910910	29053741	35049148	22915503	0.653811
100043	100320	28910910	29474561	35968415	22417056	0.623243
100043	100331	28910910	29108113	35086177	22932846	0.653615
100043	100335	28910910	28741437	36317944	21334403	0.587434
100043	100395	28910910	29063278	34894479	23079709	0.661414
100043	100516	28910910	28638475	34727779	22821606	0.657157
100043	100563	28910910	28620567	34278052	23253425	0.678377
100043	100645	28910910	29331544	35279677	22962777	0.650878
100043	100673	28910910	29085373	34093116	23903167	0.701114
100043	100677	28910910	29090209	35337247	22663872	0.641359
100043	100683	28910910	29177370	35619787	22468493	0.630787
100043	100685	28910910	29318604	35877386	22352128	0.623014
100043	100691	28910910	29198603	35761916	22347597	0.624899
100043	100692	28910910	28736303	34289506	23357707	0.681191
100043	100697	28910910	29669826	35567316	23013420	0.647038
100043	100703	28910910	29016953	35630860	22297003	0.625778
100043	100705	28910910	29111523	35693670	22328763	0.625566
100043	100707	28910910	29018556	35202731	22726735	0.645596
100043	100709	28910910	28690459	35334285	22267084	0.630184
100043	100715	28910910	29418378	36737619	21591669	0.587726
100043	100725	28910910	29406610	35957307	22360213	0.621854
100043	100727	28910910	29128483	36226061	21813332	0.602145
100043	100728	28910910	29175098	35013028	23072980	0.658983
100043	100742	28910910	29702590	35354966	23258534	0.657858
100043	100745	28910910	29019748	35476021	22454637	0.632953
100043	100751	28910910	29168633	35091909	22987634	0.655069
100043	100753	28910910	29142866	35001611	23052165	0.658603
100043	100755	28910910	29081003	34987240	23004673	0.657516
100043	100758	28910910	29124879	34762346	23273443	0.669502
100043	100759	28910910	29090454	35068844	22932520	0.653929
100043	100760	28910910	29410487	35221546	23099851	0.655844
100043	100761	28910910	28951231	35377336	22484805	0.635571
100677	100683	29090209	29177370	34623890	23643689	0.682872
100677	100685	29090209	29318604	34889474	23519339	0.674110
100677	100691	29090209	29198603	33209046	25079766	0.755209
100677	100692	29090209	28736303	35186961	22639551	0.643407
100677	100697	29090209	29669826	35987826	22772209	0.632775
100677	100703	29090209	29016953	34535331	23571831	0.682542
100677	100705	29090209	29111523	33174168	25027564	0.754429
100677	100707	29090209	29018556	34116301	23992464	0.703255
100677	100709	29090209	28690459	32116910	25663758	0.799073
100677	100715	29090209	29418378	37102239	21406348	0.576956
100677	100725	29090209	29406610	35662982	22833837	0.640267
100677	100727	29090209	29128483	36589567	21629125	0.591128
100677	100728	29090209	29175098	34229370	24035937	0.702202
100677	100742	29090209	29702590	36335761	22457038	0.618042
100677	100745	29090209	29019748	35425346	22684611	0.640350
100677	100751	29090209	29168633	35711941	22546901	0.631355
100677	100753	29090209	29142866	35395747	22837328	0.645200
100677	100755	29090209	29081003	35214911	22956301	0.651891
100677	100758	29090209	29124879	35761244	22453844	0.627882
100677	100759	29090209	29090454	35139708	23040955	0.655696
100677	100760	29090209	29410487	35702092	22798604	0.638579
100677	100761	29090209	28951231	36078968	21962472	0.608733
100677	100763	29090209	29283716	35030127	23343798	0.666392
100677	100764	29090209	29277283	35578438	22789054	0.640530
100677	100765	29090209	29113385	35295341	22908253	0.649045
100677	100766	29090209	29400535	35624097	22866647	0.641887
100677	100778	29090209	29171201	37167702	21093708	0.567528
100677	100784	29090209	29266264	35969808	22386665	0.622374
100677	100787	29090209	29031144	33570879	24550474	0.731303
100677	100792	29090209	29368745	35801080	22657874	0.632882
100677	100800	29090209	28702931	35475751	22317389	0.629089
100677	100805	29090209	29195372	35572956	22712625	0.638480
100677	100838	29090209	28848865	35731334	22207740	0.621520
100677	100852	29090209	28883223	36393057	21580375	0.592981
100677	100861	29090209	29116771	36080713	22126267	0.613244
100677	100862	29090209	28928693	36911810	21107092	0.571825
100677	100891	29090209	29266191	36146241	22210159	0.614453
100677	100892	29090209	28960124	36437342	21612991	0.593155
100677	100902	29090209	29028667	37188130	20930746	0.562834
100677	100916	29090209	29209349	32871161	25428397	0.773578
100677	100954	29090209	28683732	35330551	22443390	0.635240
100677	100958	29090209	28731221	35481443	22339987	0.629625
100677	100959	29090209	28963241	35398898	22654552	0.639979
100677	100988	29090209	28508645	35049369	22549485	0.643364
100677	101003	29090209	29035155	35705906	22419458	0.627892
100677	101018	29090209	28868194	35433989	22524414	0.635673
100677	101023	29090209	28812651	33026513	24876347	0.753224
100677	101024	29090209	28597387	35433137	22254459	0.628069
100677	101025	29090209	28852980	35545398	22397791	0.630118
100677	101027	29090209	28653956	35249125	22495040	0.638173
100677	101040	29090209	29028325	35517638	22600896	0.636329
100677	101054	29090209	29104255	36818089	21376375	0.580594
100683	100685	29177370	29318604	32966973	25529001	0.774381
100683	100691	29177370	29198603	33742422	24633551	0.730047
100683	100692	29177370	28736303	35159908	22753765	0.647151
100683	100697	29177370	29669826	36161358	22685838	0.627350
100683	100703	29177370	29016953	33641811	24552512	0.729821
100683	100705	29177370	29111523	33791229	24497664	0.724971
100683	100707	29177370	29018556	34197845	23998081	0.701742
100683	100709	29177370	28690459	33764366	24103463	0.713873
100683	100715	29177370	29418378	37618262	20977486	0.557641
100683	100725	29177370	29406610	35804456	22779524	0.636220
100683	100727	29177370	29128483	36614032	21691821	0.592446
100683	100728	29177370	29175098	35853476	22498992	0.627526
100683	100742	29177370	29702590	35919983	22959977	0.639198
100683	100745	29177370	29019748	35667248	22529870	0.631668
100683	100751	29177370	29168633	35963627	22382376	0.622361
100683	100753	29177370	29142866	35491402	22828834	0.643222
100683	100755	29177370	29081003	35068457	23189916	0.661276
100683	100758	29177370	29124879	35785636	22516613	0.629208
100683	100759	29177370	29090454	35411351	22856473	0.645456
100683	100760	29177370	29410487	35529390	23058467	0.648997
100683	100761	29177370	28951231	36307875	21820726	0.600992
100683	100763	29177370	29283716	35236204	23224882	0.659120
100683	100764	29177370	29277283	35280092	23174561	0.656874
100683	100765	29177370	29113385	35401759	22888996	0.646550
100683	100766	29177370	29400535	35311644	23266261	0.658884
100683	100778	29177370	29171201	37518623	20829948	0.555190
100683	100784	29177370	29266264	36076526	22367108	0.619991
100683	100787	29177370	29031144	34435253	23773261	0.690376
100683	100792	29177370	29368745	36084618	22461497	0.622467
100683	100800	29177370	28702931	35486197	22394104	0.631065
100683	100805	29177370	29195372	35333586	23039156	0.652047
100683	100838	29177370	28848865	36062069	21964166	0.609066
100683	100852	29177370	28883223	36425331	21635262	0.593962
100683	100861	29177370	29116771	36383456	21910685	0.602216
100683	100862	29177370	28928693	36977807	21128256	0.571377
100683	100891	29177370	29266191	36233308	22210253	0.612979
100683	100892	29177370	28960124	36707354	21430140	0.583811
100683	100902	29177370	29028667	37247235	20958802	0.562694
100683	100916	29177370	29209349	33693721	24692998	0.732866
100683	100954	29177370	28683732	35464286	22396816	0.631532
100683	100958	29177370	28731221	35779832	22128759	0.618470
100683	100959	29177370	28963241	35700676	22439935	0.628558
100683	100988	29177370	28508645	35257899	22428116	0.636116
100683	101003	29177370	29035155	35738259	22474266	0.628857
100683	101018	29177370	28868194	35396776	22648788	0.639855
100683	101023	29177370	28812651	34122392	23867629	0.699471
100683	101024	29177370	28597387	35489770	22284987	0.627927
100683	101025	29177370	28852980	35772798	22257552	0.622192
100683	101027	29177370	28653956	35128354	22702972	0.646286
100683	101040	29177370	29028325	35625786	22579909	0.633808
100683	101054	29177370	29104255	36947996	21333629	0.577396
100685	100691	29318604	29198603	33702215	24814992	0.736302
100685	100692	29318604	28736303	35373068	22681839	0.641218
100685	100697	29318604	29669826	36241557	22746873	0.627646
100685	100703	29318604	29016953	33587855	24747702	0.736805
100685	100705	29318604	29111523	33704806	24725321	0.733584
100685	100707	29318604	29018556	34395539	23941621	0.696068
100685	100709	29318604	28690459	33698163	24310900	0.721431
100685	100715	29318604	29418378	37724638	21012344	0.556993
100685	100725	29318604	29406610	35766357	22958857	0.641912
100685	100727	29318604	29128483	36865922	21581165	0.585396
100685	100728	29318604	29175098	36096952	22396750	0.620461
100685	100742	29318604	29702590	36145175	22876019	0.632893
100685	100745	29318604	29019748	35807642	22530710	0.629215
100685	100751	29318604	29168633	36117321	22369916	0.619368
100685	100753	29318604	29142866	35703619	22757851	0.637410
100685	100755	29318604	29081003	35481840	22917767	0.645901
100685	100758	29318604	29124879	36009504	22433979	0.623002
100685	100759	29318604	29090454	35539011	22870047	0.643520
100685	100760	29318604	29410487	35787663	22941428	0.641043
100685	100761	29318604	28951231	36528425	21741410	0.595192
100685	100763	29318604	29283716	35362204	23240116	0.657202
100685	100764	29318604	29277283	35575790	23020097	0.647072
100685	100765	29318604	29113385	35445525	22986464	0.648501
100685	100766	29318604	29400535	35434127	23285012	0.657135
100685	100778	29318604	29171201	37576716	20913089	0.556544
100685	100784	29318604	29266264	36413880	22170988	0.608861
100685	100787	29318604	29031144	34846063	23503685	0.674500
100685	100792	29318604	29368745	36326085	22361264	0.615570
100685	100800	29318604	28702931	35634869	22386666	0.628224
100685	100805	29318604	29195372	35342855	23171121	0.655610
100685	100838	29318604	28848865	36344588	21822881	0.600444
100685	100852	29318604	28883223	36798079	21403748	0.581654
100685	100861	29318604	29116771	36272854	22162521	0.610995
100685	100862	29318604	28928693	37156578	21090719	0.567617
100685	100891	29318604	29266191	36372669	22212126	0.610682
100685	100892	29318604	28960124	36865444	21413284	0.580850
100685	100902	29318604	29028667	37509073	20838198	0.555551
100685	100916	29318604	29209349	33870926	24657027	0.727970
100685	100954	29318604	28683732	35729568	22272768	0.623371
100685	100958	29318604	28731221	36009047	22040778	0.612090
100685	100959	29318604	28963241	35969935	22311910	0.620293
100685	100988	29318604	28508645	35496073	22331176	0.629117
100685	101003	29318604	29035155	35999216	22354543	0.620973
100685	101018	29318604	28868194	35461903	22724895	0.640826
100685	101023	29318604	28812651	34458050	23673205	0.687015
100685	101024	29318604	28597387	35712371	22203620	0.621735
100685	101025	29318604	28852980	35813164	22358420	0.624307
100685	101027	29318604	28653956	35609282	22363278	0.628018
100685	101040	29318604	29028325	35744475	22602454	0.632334
100685	101054	29318604	29104255	37239712	21183147	0.568832
100691	100692	29198603	28736303	35190423	22744483	0.646326
100691	100697	29198603	29669826	35969627	22898802	0.636615
100691	100703	29198603	29016953	33058985	25156571	0.760960
100691	100705	29198603	29111523	32167524	26142602	0.812702
100691	100707	29198603	29018556	34457883	23759276	0.689516
100691	100709	29198603	28690459	31979372	25909690	0.810200
100691	100715	29198603	29418378	37615674	21001307	0.558313
100691	100725	29198603	29406610	35978054	22627159	0.628916
100691	100727	29198603	29128483	36726486	21600600	0.588148
100691	100728	29198603	29175098	35967941	22405760	0.622937
100691	100742	29198603	29702590	36090030	22811163	0.632063
100691	100745	29198603	29019748	35610118	22608233	0.634882
100691	100751	29198603	29168633	35877244	22489992	0.626860
100691	100753	29198603	29142866	35591228	22750241	0.639209
100691	100755	29198603	29081003	35323999	22955607	0.649859
100691	100758	29198603	29124879	35992387	22331095	0.620439
100691	100759	29198603	29090454	35478341	22810716	0.642948
100691	100760	29198603	29410487	35748552	22860538	0.639482
100691	100761	29198603	28951231	36209299	21940535	0.605936
100691	100763	29198603	29283716	35288523	23193796	0.657262
100691	100764	29198603	29277283	35279784	23196102	0.657490
100691	100765	29198603	29113385	35403983	22908005	0.647046
100691	100766	29198603	29400535	35310420	23288718	0.659542
100691	100778	29198603	29171201	37674194	20695610	0.549331
100691	100784	29198603	29266264	36333798	22131069	0.609104
100691	100787	29198603	29031144	33266076	24963671	0.750424
100691	100792	29198603	29368745	36028227	22539121	0.625596
100691	100800	29198603	28702931	35508039	22393495	0.630660
100691	100805	29198603	29195372	35412513	22981462	0.648964
100691	100838	29198603	28848865	36174899	21872569	0.604634
100691	100852	29198603	28883223	36564763	21517063	0.588464
100691	100861	29198603	29116771	36199540	22115834	0.610942
100691	100862	29198603	28928693	37034538	21092758	0.569543
100691	100891	29198603	29266191	36300552	22164242	0.610576
100691	100892	29198603	28960124	36674818	21483909	0.585795
100691	100902	29198603	29028667	37322218	20905052	0.560124
100691	100916	29198603	29209349	32413868	25994084	0.801943
100691	100954	29198603	28683732	35561680	22320655	0.627660
100691	100958	29198603	28731221	35829313	22100511	0.616828
100691	100959	29198603	28963241	35820533	22341311	0.623701
100691	100988	29198603	28508645	35219969	22487279	0.638481
100691	101003	29198603	29035155	35840810	22392948	0.624789
100691	101018	29198603	28868194	35393134	22673663	0.640623
100691	101023	29198603	28812651	32262941	25748313	0.798077
100691	101024	29198603	28597387	35561662	22234328	0.625233
100691	101025	29198603	28852980	35650982	22400601	0.628331
100691	101027	29198603	28653956	35537759	22314800	0.627918
100691	101040	29198603	29028325	35628668	22598260	0.634272
100691	101054	29198603	29104255	37145446	21157412	0.569583
100692	100697	28736303	29669826	34826101	23580028	0.677079
